detector,budget,marg_gap,currency_matched,currency_explained%,currency_coverage%,recv_currency_matched,recv_currency_explained%,recv_currency_coverage%,payment_fmt_matched,payment_fmt_explained%,payment_fmt_coverage%,degree_decile_matched,degree_decile_explained%,degree_decile_coverage%
structure-blind,1%,-0.03129488523397206,-0.6057133903737002,-1835.5028332750364,100.0,-0.10453826568655211,-234.04265554893598,100.0,-0.4539416053300745,-1350.5297013752897,97.61223457478428,-0.156759778656799,-400.9118182885328,100.0
structure-blind,5%,6.870784175082456,0.13365979826065896,98.05466457896628,100.0,6.55290550268634,4.626526816967013,100.0,0.002835344255832442,99.95873332383056,97.61223457478428,6.831937216269498,0.5653933790241816,100.0
structure-blind,10%,8.524928332268034,5.687278614375753,33.28649353158061,100.0,7.752204739993649,9.064282562347403,100.0,-2.1077993192270665,124.72512655911434,97.61223457478428,8.58388316571887,-0.6915581123149606,100.0
structure-blind,20%,50.60404381803402,6.010431606141868,88.12262587599788,100.0,50.19255648030142,0.8131510975926348,100.0,-0.06988022742802528,100.13809218029948,97.61223457478428,38.91887803764606,23.09136760375593,100.0
aggregate,1%,0.9956054773747177,-0.7163632611068111,171.95252310139634,100.0,0.9441278921411465,5.170480316089765,100.0,-0.5963259016033583,159.89580362452327,97.61223457478428,0.2058235886680485,79.32679225401827,100.0
aggregate,5%,5.3824339375347625,-3.946729048971228,173.3261029261957,100.0,5.098266922799461,5.279526289280478,100.0,-3.3480975293526067,162.20415462983067,97.61223457478428,1.1335365901894272,78.94007426111385,100.0
aggregate,10%,10.320603521388268,-8.384665447186991,181.2420071152887,100.0,9.99687330971472,3.1367372169917584,100.0,-6.92292471810898,167.07868104575488,97.61223457478428,1.8256220941048378,82.31089790125698,100.0
aggregate,20%,16.715750638705558,-16.992715338188397,201.65690853775672,100.0,16.49401969847891,1.3264791095485062,100.0,-14.455289003979013,186.47705578059765,97.61223457478428,1.277026510773902,92.36034002674741,100.0
