seed,w,budget,R,base_R,auprc_4c,auprc_base
3,2.5,0.01,0.7910588841174554,0.8138882657430387,0.6378594635578615,0.6531316281016731
3,2.5,0.05,2.5679109073380197,2.5288936911958455,0.6378594635578615,0.6531316281016731
3,2.5,0.1,2.5679109073380197,2.5288936911958455,0.6378594635578615,0.6531316281016731
3,2.5,0.2,2.0104214112755687,1.862176164063684,0.6378594635578615,0.6531316281016731
