budget,R,auprc_4c,auprc_seed2
0.01,0.758120577575863,0.6312582089011765,0.631415420974315
0.05,2.561386732436551,0.6312582089011765,0.631415420974315
0.1,3.070299190766452,0.6312582089011765,0.631415420974315
0.2,1.8282018245577136,0.6312582089011765,0.631415420974315
