budget,R,auprc_4c,auprc_seed2
0.01,0.7874069211836245,0.58940487969296,0.631415420974315
0.05,1.2983368125888124,0.58940487969296,0.631415420974315
0.1,2.740244648103576,0.58940487969296,0.631415420974315
0.2,1.8459522034527136,0.58940487969296,0.631415420974315
